class,number,section,time,room,prof,enrollment
 LAW 255 - Negotiation Workshop ,6418,"001-SEM
Law","Fr 2:30PM - 5:00PM
Su 9:00AM - 6:00PM","MACDONALD RM100
MACDONALD RM100","Dahan,Samuel
Dahan,Samuel",22
 MATH 110B - Linear Algebra ,4314,"003-TUT
Regular",Fr 2:30PM - 3:30PM,DUNNING RM12,Staff,71
 MECH 216 - Instrumentation and Measurement Labs ,4498,"004-LAB
Regular",Fr 2:30PM - 5:30PM,BEAMISH-MUNRO RM214,"Sellens,Richard W",32
 MECH 397 - Mech And Material Eng Lab II ,4460,"001-LEC
Regular",Fr 2:30PM - 4:30PM,NICOL RM321,"Jeswiet,Jacob",28
 MECH 399 - Mechanical Eng Lab II ,4463,"001-LEC
Regular",Fr 2:30PM - 4:30PM,CHERNOFF RM117,"Jeswiet,Jacob",109
 MECH 495 - Ergonomics And Design ,4479,"003-LAB
Regular","Fr 2:30PM - 4:30PM
Fr 2:30PM - 4:30PM","BEAMISH-MUNRO RM313A
BEAMISH-MUNRO RM313B","Bryant,Timothy J,
Davies,Theresa Claire
Bryant,Timothy J,
Davies,Theresa Claire",11
 MECH 896 - Professional Development for MEng Students ,5983,"001-SEM
Regular",MoFr 2:30PM - 5:30PM,NICOL RM232,"Duma,Darya",28
 MICR 221 - Basic Microbiology ,1077,"004-LAB
Regular","Fr 2:30PM - 5:30PM
Fr 2:30PM - 5:30PM
Fr 2:30PM - 5:30PM
Fr 2:30PM - 5:30PM
Fr 2:30PM - 5:30PM
Fr 2:30PM - 5:30PM","MEDS 400B - Microbiol & Bioche
MEDS 400B - Microbiol & Bioche
MEDS 400B - Microbiol & Bioche
MEDS 400B - Microbiol & Bioche
MEDS 400B - Microbiol & Bioche
MEDS 400B - Microbiol & Bioche","Staff
Staff
Staff
Staff
Staff
Staff",63
 MICR 221 - Basic Microbiology ,1086,"007-LAB
Regular","Fr 2:30PM - 5:30PM
Fr 2:30PM - 5:30PM
Fr 2:30PM - 5:30PM
Fr 2:30PM - 5:30PM
Fr 2:30PM - 5:30PM
Fr 2:30PM - 5:30PM","MEDS 400B - Microbiol & Bioche
MEDS 400B - Microbiol & Bioche
MEDS 400B - Microbiol & Bioche
MEDS 400B - Microbiol & Bioche
MEDS 400B - Microbiol & Bioche
MEDS 400B - Microbiol & Bioche","Staff
Staff
Staff
Staff
Staff
Staff",69
 MICR 499B - Research Project in Microbiology and Immunology ,1081,"001-SEM
Regular",Fr 2:30PM - 5:30PM,BOTTER RM B129,"Basta,Sameh,
Jarrell,Kenneth F J",12
 MINE 268 - Analytical Methods in Mining ,5266,"002-LAB
Regular",Fr 2:30PM - 4:30PM,GOODWIN RM120,"Pickles,Christopher A",6
 MUSC 102 - Western Music: Napoleon to 9/11 ,4514,"001-LEC
Regular","We 4:00PM - 5:30PM
Fr 2:30PM - 4:00PM","DUNNING AUD
DUNNING AUD","Pegley,Kip
Pegley,Kip",215
 MUSC 153B - Composition Seminar ,5107,"001-SEM
Regular",Fr 2:30PM - 4:30PM,HARRISON-LECAINE RM124,"Burge,John David Bryson",13
 NSCI 499B - Research Project in Neuroscience ,1139,"001-SEM
Regular",Fr 2:30PM - 5:30PM,BOTTER RM449,"Rose,Paul Kenneth",26
 NURS 206 - Intro To Nsg Care Adlts ,4597,"003-LAB
Regular",Fr 2:30PM - 4:30PM,CATARAQUI  RM221 SIM LAB,"Machan,Hilary",24
 PATH 499B - Research Project in Pathology ,1039,"001-SEM
Regular",Fr 2:30PM - 5:30PM,TBA,"Yang,Xiaolong",13
 PHAR 499B - Research Project in Pharmacology and Toxicology ,1149,"001-SEM
Regular",Fr 2:30PM - 5:30PM,TBA,"Rose,Paul Kenneth",9
 PHGY 499B - Research Project in Physiology ,1069,"001-SEM
Regular",Fr 2:30PM - 5:30PM,TBA,"Zhang,Shetuan",7
 PHIL 115B - Fundamental Questions ,5217,"007-TUT
Regular",Fr 2:30PM - 3:30PM,JEFFERY RM116,"Davies,Jacqueline M",16
 PHYS 250 - Foundations of Experimental Physics ,4686,"002-LAB
Regular","Fr 2:30PM - 5:30PM
Fr 2:30PM - 5:30PM
Fr 2:30PM - 5:30PM
Fr 2:30PM - 5:30PM","STIRLING RM402
STIRLING RM403
STIRLING RM404
STIRLING RM405","McLean,Alastair B
McLean,Alastair B
McLean,Alastair B
McLean,Alastair B",39
 PHYS 460 - Laser Optics ,4669,"001-LEC
Regular","Mo 4:30PM - 5:30PM
We 3:30PM - 4:30PM
Fr 2:30PM - 3:30PM","STIRLING RM412C
STIRLING RM412C
STIRLING RM412C","Fraser,James
Fraser,James
Fraser,James",37
 POLS 212 - Canadian Politics ,4772,"005-TUT
Regular",Fr 2:30PM - 3:30PM,MACINTOSH-CORRY RM C508,Staff,25
 PSYC 334 - Laboratory in Psychological Testing ,3457,"001-LLB
Regular","We 3:30PM - 5:30PM
Fr 2:30PM - 4:30PM","HUMPHREY RM219
HUMPHREY RM219","Holden,Ronald R
Holden,Ronald R",20
 PSYC 351 - Social and Emotional Development ,3378,"001-LEC
Regular","We 4:00PM - 5:30PM
Fr 2:30PM - 4:00PM","KINGSTON RM101
KINGSTON RM101","Hollenstein,Thomas Patrick
Hollenstein,Thomas Patrick",116
 PSYC 825B - Pro-Seminar In Psychology ,4974,"001-LEC
Regular",Fr 2:30PM - 4:30PM,BIOSCI RM1103,"Chivers,Meredith",0
 PT 858 - Neuromotor Function II ,5022,"002-LAB
Regular","Th 4:00PM - 6:00PM
Fr 2:30PM - 4:30PM","ACTON RM21
ACTON RM21","Norman,Kathleen E
Norman,Kathleen E",71
 SOCY 122B - Introduction to Sociology ,1157,"003-LEC
Regular","Mo 4:30PM - 5:30PM
Fr 2:30PM - 3:30PM","WALTER LIGHT RM205
WALTER LIGHT RM205","Beamish,Robin B
Beamish,Robin B",122
 APSC 131 - Chemistry And Materials ,5400,"900-LEC
6 wk Win","Tu 2:30PM - 3:30PM
We 4:30PM - 5:30PM
Fr 3:30PM - 4:30PM","MACINTOSH-CORRY RM B201
MACINTOSH-CORRY RM B201
MACINTOSH-CORRY RM B201","Newstead,William
Newstead,William
Newstead,William",44
 APSC 132 - Chemistry and its Applications ,5406,"900-LEC
12 wk Win","Tu 2:30PM - 3:30PM
We 4:30PM - 5:30PM
Fr 3:30PM - 4:30PM
Tu 2:30PM - 3:30PM
We 11:30AM - 12:30PM
Fr 3:30PM - 4:30PM","MACINTOSH-CORRY RM B201
MACINTOSH-CORRY RM B201
MACINTOSH-CORRY RM B201
MACINTOSH-CORRY RM B201
MACINTOSH-CORRY RM B201
MACINTOSH-CORRY RM B201","Cann,Natalie,
Silverberg,Angie Lucy
Staff
Staff
Cann,Natalie
Cann,Natalie
Cann,Natalie",56
 APSC 174 - Introduction To Linear Algebra ,3767,"102-LEC
Regular","Tu 2:30PM - 3:30PM
We 4:30PM - 5:30PM
Fr 3:30PM - 4:30PM","ETHERINGTON AUD
ETHERINGTON AUD
ETHERINGTON AUD","Gharesifard,Bahman
Gharesifard,Bahman
Gharesifard,Bahman",253
 APSC 174 - Introduction To Linear Algebra ,4024,"103-LEC
Regular","Tu 2:30PM - 3:30PM
We 4:30PM - 5:30PM
Fr 3:30PM - 4:30PM","ETHERINGTON AUD
ETHERINGTON AUD
ETHERINGTON AUD","Gharesifard,Bahman
Gharesifard,Bahman
Gharesifard,Bahman",253
 CISC 282 - Fundamentals of Web Development ,4249,"001-LEC
Regular","We 4:30PM - 5:30PM
Tu 2:30PM - 3:30PM
Fr 3:30PM - 4:30PM","ELLIS RM321
JEFFERY RM127
JEFFERY RM127","Powley,Wendy L
Powley,Wendy L
Powley,Wendy L",121
 CIVL 360 - Civil Engineering Design and Practice III ,1849,"002-TUT
Regular",Fr 3:30PM - 5:30PM,ELLIS RM321,Staff,105
 CMPE 212 - Introduction to Computing Science II ,3534,"001-LEC
Regular","Tu 2:30PM - 3:30PM
We 4:30PM - 5:30PM
Fr 3:30PM - 4:30PM","JEFFERY RM126
JEFFERY RM126
JEFFERY RM126","McLeod,Alan D
McLeod,Alan D
McLeod,Alan D",107
 CMPE 212 - Introduction to Computing Science II ,6143,"006-LEC
Regular","Tu 2:30PM - 3:30PM
We 4:30PM - 5:30PM
Fr 3:30PM - 4:30PM","WALTER LIGHT RM210
WALTER LIGHT RM210
WALTER LIGHT RM210","Farahat,Hesham
Farahat,Hesham
Farahat,Hesham",91
 ELEC 252 - Electronics I ,3553,"001-LEC
Regular","Tu 2:30PM - 3:30PM
We 4:30PM - 5:30PM
Fr 3:30PM - 4:30PM","JEFFERY RM128
JEFFERY RM128
JEFFERY RM128","Freundorfer,Alois Peter
Freundorfer,Alois Peter
Freundorfer,Alois Peter",90
 ELEC 409 - Bioinformatic Analytics ,4980,"001-LEC
Regular","Mo 10:30AM - 11:30AM
Th 1:30PM - 2:30PM
Fr 3:30PM - 4:30PM","JEFFERY RM101
JEFFERY RM101
JEFFERY RM101","Khalifa,Shady
Khalifa,Shady
Khalifa,Shady",33
 ENGL 100B - Introduction to Literary Study ,1995,"010-TUT
Regular",Fr 3:30PM - 4:30PM,MACINTOSH-CORRY RM D326,Staff,22
 GEOE 319 - Applied Geophysics ,4116,"001-LEC
Regular","Mo 1:30PM - 2:30PM
Fr 3:30PM - 4:30PM
Fr 11:30AM - 12:30PM","MILLER RM105
DUPUIS RM215
MILLER RM105","Braun,Alexander
Braun,Alexander
Braun,Alexander",36
 GEOL 319 - Applied Geophysics ,4073,"001-LEC
Regular","Mo 1:30PM - 2:30PM
Fr 3:30PM - 4:30PM
Fr 11:30AM - 12:30PM","MILLER RM105
DUPUIS RM215
MILLER RM105","Braun,Alexander
Braun,Alexander
Braun,Alexander",36
 HLTH 102 - Physical Determinants of Health ,4142,"001-LEC
Regular","Tu 2:30PM - 3:30PM
We 4:30PM - 5:30PM
Fr 3:30PM - 4:30PM","BIOSCI AUD
BIOSCI AUD
BIOSCI AUD","Staff
Staff
Staff",425
 MINE 330 - Mineral Industry Economics ,5255,"001-LEC
Regular","Tu 2:30PM - 3:30PM
Fr 3:30PM - 4:30PM
We 10:30AM - 11:30AM","GOODWIN RM254
GOODWIN RM254
GOODWIN RM254","Ghahreman,Ahmad
Ghahreman,Ahmad
Ghahreman,Ahmad",29
 PHYS 117B - Introductory Physics ,4675,"002-LEC
Regular","Tu 2:30PM - 3:30PM
We 4:30PM - 5:30PM
Fr 3:30PM - 4:30PM","STIRLING AUD
STIRLING AUD
STIRLING AUD","Singh,Marsha
Singh,Marsha
Singh,Marsha",186
 POLS 212 - Canadian Politics ,4769,"001-LEC
Regular","Tu 2:30PM - 3:30PM
We 4:30PM - 5:30PM
Fr 3:30PM - 4:30PM","HUMPHREY AUD
HUMPHREY AUD
HUMPHREY AUD","Abray-Nyman,Timothy
Abray-Nyman,Timothy
Abray-Nyman,Timothy",196
 COMM 105 - Business Communications ,3699,"003-LEC
Regular","Tu 2:30PM - 4:00PM
Fr 4:00PM - 5:30PM","GOODES RM118
GOODES RM118","Phippen,Robert C
Phippen,Robert C",75
 FREN 150B - Français intermédiaire ,2504,"001-LEC
Regular","Tu 2:30PM - 4:00PM
Fr 4:00PM - 5:30PM","ELLIS RM333
STIRLING RM412C","Ali Ahmed,Azouz
Ali Ahmed,Azouz",29
 GREK 322 - Greek Verse ,1806,"001-SEM
Regular","Tu 2:30PM - 4:00PM
Fr 4:00PM - 5:30PM","JOHN WATSON RM522
JOHN WATSON RM522","Callon,Callie
Callon,Callie",5
 GREK 422 - Advanced Greek Verse ,1807,"001-SEM
Regular","Tu 2:30PM - 4:00PM
Fr 4:00PM - 5:30PM","JOHN WATSON RM522
JOHN WATSON RM522","Callon,Callie
Callon,Callie",5
 GREK 820 - Greek Poetry I: Epic ,1809,"001-LEC
Regular","Tu 2:30PM - 4:00PM
Fr 4:00PM - 5:30PM","JOHN WATSON RM522
JOHN WATSON RM522","Callon,Callie
Callon,Callie",5
 GREK 830 - Reading Course ,6258,"001-LEC
Regular","Tu 2:30PM - 4:00PM
Fr 4:00PM - 5:30PM","JOHN WATSON RM522
JOHN WATSON RM522","Callon,Callie
Callon,Callie",5
 HLTH 415B - Program Design and Evaluation ,4150,"001-LEC
Regular","Fr 2:30PM - 4:00PM
Fr 4:00PM - 5:30PM","JOHN WATSON RM217
ELLIS RM333","Levesque,Lucie Y
Levesque,Lucie Y",67
 MATH 895 - Core Course In Prob. Theory ,5960,"001-LEC
Regular","Tu 2:30PM - 4:00PM
Fr 4:00PM - 5:30PM","JEFFERY RM422
JEFFERY RM422","Cellarosi,Francesco
Cellarosi,Francesco",12
 PSYC 215 - Sensation and Perception ,3367,"001-LEC
Regular","Tu 2:30PM - 4:00PM
Fr 4:00PM - 5:30PM","STIRLING RM B
STIRLING RM B","Troje,Nikolaus
Troje,Nikolaus",89
 APSC 132 - Chemistry and its Applications ,3810,"102-LEC
Regular","Tu 3:30PM - 4:30PM
Th 2:30PM - 3:30PM
Fr 4:30PM - 5:30PM","ETHERINGTON AUD
ETHERINGTON AUD
ETHERINGTON AUD","Mombourquette,Michael J,
Newstead,William
Mombourquette,Michael J,
Newstead,William
Mombourquette,Michael J,
Newstead,William",253
 APSC 132 - Chemistry and its Applications ,3985,"103-LEC
Regular","Tu 3:30PM - 4:30PM
Th 2:30PM - 3:30PM
Fr 4:30PM - 5:30PM","ETHERINGTON AUD
ETHERINGTON AUD
ETHERINGTON AUD","Mombourquette,Michael J,
Newstead,William
Mombourquette,Michael J,
Newstead,William
Mombourquette,Michael J,
Newstead,William",253
 APSC 171 - Calculus I ,5402,"900-LEC
6 wk Win","Tu 3:30PM - 4:30PM
Th 2:30PM - 3:30PM
Fr 4:30PM - 5:30PM","JEFFERY RM128
JEFFERY RM128
JEFFERY RM128","Pond,Geoffrey
Pond,Geoffrey
Pond,Geoffrey",55
 APSC 172 - Calculus II ,5408,"900-LEC
12 wk Win","Tu 3:30PM - 4:30PM
Th 2:30PM - 3:30PM
Fr 4:30PM - 5:30PM
Tu 3:30PM - 4:30PM
Th 2:30PM - 3:30PM
Fr 4:30PM - 5:30PM","JEFFERY RM128
JEFFERY RM128
JEFFERY RM128
JEFFERY RM128
JEFFERY RM128
JEFFERY RM128","Bolkhari,Hadiseh
Bolkhari,Hadiseh
Bolkhari,Hadiseh
Bolkhari,Hadiseh
Bolkhari,Hadiseh
Bolkhari,Hadiseh",59
 APSC 174 - Introduction To Linear Algebra ,3765,"100-LEC
Regular","Tu 3:30PM - 4:30PM
Th 2:30PM - 3:30PM
Fr 4:30PM - 5:30PM","ELLIS AUD
ELLIS AUD
ELLIS AUD","Alajaji,Fady I
Alajaji,Fady I
Alajaji,Fady I",209
 ELEC 483 - Microwave & Rf Circuits & Syst ,4994,"001-LEC
Regular","We 12:30PM - 1:30PM
Th 9:30AM - 10:30AM
Fr 4:30PM - 5:30PM","JEFFERY RM118
JEFFERY RM118
JEFFERY RM118","Freundorfer,Alois Peter
Freundorfer,Alois Peter
Freundorfer,Alois Peter",18
 ENGL 100B - Introduction to Literary Study ,1994,"009-TUT
Regular",Fr 4:30PM - 5:30PM,MACINTOSH-CORRY RM D326,Staff,11
 ENGL 100B - Introduction to Literary Study ,2008,"023-TUT
Regular",Fr 4:30PM - 5:30PM,MACINTOSH-CORRY RM A309,Staff,23
 ENPH 317 - Mathematical Methods in Physics II ,5279,"001-LEC
Regular","Tu 3:30PM - 4:30PM
Th 2:30PM - 3:30PM
Fr 4:30PM - 5:30PM","JEFFERY RM234
JEFFERY RM234
JEFFERY RM234","Widrow,Lawrence M
Widrow,Lawrence M
Widrow,Lawrence M",47
 GEOL 106 - Environmental Geology and Natural Hazards ,4054,"001-LEC
Regular","Tu 3:30PM - 4:30PM
Th 2:30PM - 3:30PM
Fr 4:30PM - 5:30PM","DUNNING AUD
DUNNING AUD
DUNNING AUD","Hanes,John A
Hanes,John A
Hanes,John A",301
 PHIL 115B - Fundamental Questions ,5215,"005-TUT
Regular",Fr 4:30PM - 5:30PM,KINGSTON RM205,"Davies,Jacqueline M",20
 PHYS 317 - Methods in Mathematical Physics II ,5274,"001-LEC
Regular","Tu 3:30PM - 4:30PM
Th 2:30PM - 3:30PM
Fr 4:30PM - 5:30PM","JEFFERY RM234
JEFFERY RM234
JEFFERY RM234","Widrow,Lawrence M
Widrow,Lawrence M
Widrow,Lawrence M",47
 POLS 110B - Introduction to Politics and Government ,4732,"002-LEC
Regular","Tu 3:30PM - 4:30PM
Fr 4:30PM - 5:30PM","BIOSCI AUD
BIOSCI AUD","Lister,Andrew D
Lister,Andrew D",247
 POLS 212 - Canadian Politics ,4771,"003-TUT
Regular",Fr 4:30PM - 5:30PM,MACINTOSH-CORRY RM C508,Staff,24
 PSYC 370 - Brain and Behaviour II ,5292,"001-LEC
Regular","Tu 3:30PM - 4:30PM
Th 2:30PM - 3:30PM
Fr 4:30PM - 5:30PM","JEFFERY RM127
JEFFERY RM127
JEFFERY RM127","Menard,Janet L
Menard,Janet L
Menard,Janet L",97
