class,number,section,time,room,prof,enrollment
" MTHE 439 - Lagrangian Mechcanics, Dynamics Control ",4398,"001-LEC
Regular","Mo 12:30PM - 1:30PM
We 11:30AM - 12:30PM
Th 1:30PM - 2:30PM","JEFFERY RM102
JEFFERY RM102
JEFFERY RM102","Lewis,Andrew D
Lewis,Andrew D
Lewis,Andrew D",19
 MUSC 185 - String Techniques & Methods I ,5595,"001-LAB
Regular","Mo 1:00PM - 2:30PM
We 11:30AM - 1:00PM","HARRISON-LECAINE RM120
HARRISON-LECAINE RM120","Dalbec,Gisele
Dalbec,Gisele",17
 MUSC 270 - Beginning Conducting Techniques ,4539,"001-LAB
Regular","Mo 1:00PM - 2:30PM
We 11:30AM - 1:00PM","IBCPA RM 105
IBCPA RM 105","Craig,Gordon R
Craig,Gordon R",18
 MUSC 388 - Canadian Music since 1930 ,5130,"001-LEC
Regular","Mo 1:00PM - 2:30PM
We 11:30AM - 1:00PM","HARRISON-LECAINE RM124
HARRISON-LECAINE RM124","Lind,Stephanie
Lind,Stephanie",22
 NURS 305 - Comn Chalng & Implicat Care II ,4604,"001-LEC
Regular",We 11:30AM - 2:30PM,BIOSCI RM1102,"Harwood-Lunn,Lynne",80
 PHIL 270 - Minds and Machines ,5227,"001-LEC
Regular","Mo 1:00PM - 2:30PM
We 11:30AM - 1:00PM","ELLIS RM324
ELLIS RM324","Salay,Nancy A
Salay,Nancy A",70
 PHIL 351 - Philosophy of Mind ,4646,"001-SEM
Regular","Mo 1:00PM - 2:30PM
We 11:30AM - 1:00PM","JOHN WATSON RM217
JOHN WATSON RM217","Knight,Deborah
Knight,Deborah",48
 PHYS 117B - Introductory Physics ,5950,"014-LAB
Regular","We 11:30AM - 2:30PM
We 11:30AM - 2:30PM","STIRLING RM409
STIRLING RM410","Staff
Staff",32
 PHYS 260 - The Physics of Light and Colour ,5273,"001-LEC
Regular","Mo 12:30PM - 1:30PM
We 11:30AM - 12:30PM
Th 1:30PM - 2:30PM","STIRLING RM414
STIRLING RM414
STIRLING RM414","Courteau,Stephane
Courteau,Stephane
Courteau,Stephane",15
 PHYS 483 - Nanoscience and Nanotechnology ,4670,"001-LEC
Regular","Mo 12:30PM - 1:30PM
We 11:30AM - 12:30PM
Th 1:30PM - 2:30PM","STIRLING RM412A
STIRLING RM412A
STIRLING RM412A","Hughes,Stephen
Hughes,Stephen
Hughes,Stephen",13
 POLS 110B - Introduction to Politics and Government ,4746,"016-TUT
Regular",We 11:30AM - 12:30PM,HUMPHREY RM132,Staff,22
 POLS 110B - Introduction to Politics and Government ,4748,"018-TUT
Regular",We 11:30AM - 12:30PM,ONTARIO RM207,Staff,24
 POLS 250B - Political Theory ,4759,"003-TUT
Regular",We 11:30AM - 12:30PM,MACINTOSH-CORRY RM E230,Staff,26
 POLS 385 - Quantitative Approaches to Political Studies ,5197,"005-TUT
Regular",We 11:30AM - 12:30PM,JEFFERY RM157,Staff,24
 POLS 395 - Topics in International Political Economy ,5202,"001-LEC
Regular","Mo 1:00PM - 2:30PM
We 11:30AM - 1:00PM","MACDONALD RM4
MACDONALD RM4","Rainford,Charan
Staff",50
 POLS 486 - The Politics of Rights ,5209,"001-SEM
Regular",We 11:30AM - 2:30PM,MACINTOSH-CORRY RM C508,"Hiebert,Janet",22
 POLS 810 - Canadian Politics ,5762,"001-SEM
Regular",We 11:30AM - 2:30PM,MACINTOSH-CORRY RM B313,"Goodyear-Grant,Elizabeth",8
 POLS 910 - Field Course In Cdn Politics ,5763,"001-SEM
Regular",We 11:30AM - 2:30PM,MACINTOSH-CORRY RM B313,"Goodyear-Grant,Elizabeth",8
 PSYC 100B - Principles of Psychology ,3405,"028-LAB
Regular",We 11:30AM - 12:30PM,HUMPHREY RM131,Staff,31
 PSYC 215 - Sensation and Perception ,3473,"005-TUT
Regular","We 11:30AM - 1:00PM
We 11:30AM - 1:00PM
We 11:30AM - 1:00PM
We 11:30AM - 1:00PM
We 11:30AM - 1:00PM
We 11:30AM - 1:00PM
We 11:30AM - 1:00PM","BIOSCI RM2111
BIOSCI RM2111
BIOSCI RM2111
BIOSCI RM2111
BIOSCI RM2111
BIOSCI RM2111
BIOSCI RM2111","Troje,Nikolaus
Troje,Nikolaus
Troje,Nikolaus
Troje,Nikolaus
Troje,Nikolaus
Troje,Nikolaus
Troje,Nikolaus",13
 PSYC 215 - Sensation and Perception ,3477,"009-TUT
Regular","We 11:30AM - 1:00PM
We 11:30AM - 1:00PM
We 11:30AM - 1:00PM
We 11:30AM - 1:00PM
We 11:30AM - 1:00PM
We 11:30AM - 1:00PM","BIOSCI RM2111
BIOSCI RM2111
BIOSCI RM2111
BIOSCI RM2111
BIOSCI RM2111
BIOSCI RM2111","Troje,Nikolaus
Troje,Nikolaus
Troje,Nikolaus
Troje,Nikolaus
Troje,Nikolaus
Troje,Nikolaus",3
 PSYC 235B - Abnormal Psychology ,3369,"001-LEC
Regular","Mo 1:00PM - 2:30PM
We 11:30AM - 1:00PM","DUNNING AUD
DUNNING AUD","Bowie,Christopher R
Bowie,Christopher R",295
 PSYC 321 - Psycholinguistics ,5287,"001-LSM
Regular","Mo 1:00PM - 2:30PM
We 11:30AM - 1:00PM","THEOLOGICAL RM209
THEOLOGICAL RM209","Munhall,Kevin G
Munhall,Kevin G",28
 PSYC 802 - Introduction to Multivariate Analysis ,4958,"001-LLB
Regular","We 11:30AM - 1:00PM
Th 1:00PM - 2:30PM
Mo 1:00PM - 2:30PM","MACINTOSH-CORRY RM D211
MACINTOSH-CORRY RM D211
HUMPHREY RM219","Jacobson,Jill A
Jacobson,Jill A
Jacobson,Jill A",12
 SOCY 122B - Introduction to Sociology ,1184,"030-TUT
Regular",We 11:30AM - 12:30PM,KINGSTON RM210,Staff,20
 SOCY 122B - Introduction to Sociology ,1194,"031-TUT
Regular",We 11:30AM - 12:30PM,KINGSTON RM209,Staff,18
 SOCY 227 - Theorizing Contemporary Society ,1218,"003-TUT
Regular",We 11:30AM - 12:30PM,BIOSCI RM2109,Staff,25
 SOCY 336 - The Sociology of Work and Technology ,1221,"001-LEC
Regular","Mo 1:00PM - 2:30PM
We 11:30AM - 1:00PM","MILLER RM201
MILLER RM201","Silver,William Andrew
Silver,William Andrew",100
 SOFT 437 - Performance Analysis ,5017,"001-LEC
Regular","Mo 12:30PM - 1:30PM
We 11:30AM - 12:30PM
Th 1:30PM - 2:30PM","JEFFERY RM118
JEFFERY RM118
JEFFERY RM118","Zou,Ying
Zou,Ying
Zou,Ying",68
 SPAN 111 - Beginning Spanish I ,5123,"004-LEC
Regular","Mo 1:00PM - 2:30PM
We 11:30AM - 1:00PM","KINGSTON RM304
KINGSTON RM304","Rotermundt-de la Parra,Joanne Louise
Rotermundt-de la Parra,Joanne Louise",40
 SPAN 381 - Introducción: Literatura de España II ,4305,"001-SEM
Regular","Mo 1:00PM - 2:30PM
We 11:30AM - 1:00PM","KINGSTON RM208
KINGSTON RM208","Palomares Salas,Claudio
Palomares Salas,Claudio",5
 STSC 309 - Special Topics in Stage and Screen ,5646,"001-LEC
Regular",We 11:30AM - 2:30PM,THEOLOGICAL ROT,"Spry,Elizabeth Ann de Gaspe",15
 SURP 861 - Healthy Community Planning ,6038,"001-LEC
Regular",We 11:30AM - 2:30PM,TBA,"Collins,Patricia",18
 EDUC 911 - Contemporary Curriculum Theory ,3222,"001-LEC
Regular","We 12:00PM - 3:00PM
We 12:00PM - 3:00PM","TBA
TBA","Christou,Theodore
Christou,Theodore",3
" OT 853 - Coaching, Counseling for Occup ",5000,"001-LEC
Regular",We 12:00PM - 4:00PM,ACTON CEC,Staff,73
 APSC 200 - Engineering Design & Practice II ,3786,"100-LEC
Regular","Mo 1:30PM - 2:30PM
We 12:30PM - 1:30PM","WALTER LIGHT RM205
WALTER LIGHT RM205","Sneep,Jan
Sneep,Jan",150
 APSC 200 - Engineering Design & Practice II ,3793,"204-STD
Regular","Mo 11:30AM - 1:30PM
We 12:30PM - 2:30PM
Mo 11:30AM - 1:30PM
We 12:30PM - 2:30PM","BEAMISH-MUNRO RM313A
BEAMISH-MUNRO RM313A
BEAMISH-MUNRO RM313B
BEAMISH-MUNRO RM313B","Lai,Yongjun
Lai,Yongjun
Lai,Yongjun
Lai,Yongjun",48
 ARTC 804 - Scienc. Meth. For Conservator ,6169,"002-LAB
Regular",MoTuWeTh 12:30PM - 4:30PM,TBA,"Murray,Alison",12
 ARTC 853 - Artifact Consv. Practice III ,6170,"001-SEM
Regular",MoTuWeTh 12:30PM - 4:30PM,TBA,"Anastassiades,Amandina",7
 ARTC 862 - Paintings Consv. Practice II ,6171,"001-LAB
Regular",MoTuWeTh 12:30PM - 4:30PM,TBA,"O'Malley,Michael",4
 ARTC 864 - Paintings Consv. Practice IV ,6172,"001-LAB
Regular",MoTuWeTh 12:30PM - 4:30PM,TBA,"O'Malley,Michael",3
 ARTC 872 - Paper Obj. Consv. Practice II ,6173,"001-SEM
Regular",MoTuWeTh 12:30PM - 4:30PM,TBA,"Hill,Rosaleen",7
 ARTH 120B - Art in the West from Antiquity to Modernity ,1253,"003-TUT
Regular",We 12:30PM - 1:30PM,WALTER LIGHT RM212,Staff,23
 BIOL 103 - Introductory Biology of Organisms ,1288,"002-LEC
Regular","We 12:30PM - 1:30PM
Fr 11:30AM - 12:30PM
Mo 1:30PM - 2:30PM","BIOSCI AUD
BIOSCI AUD
BIOSCI AUD","Chippindale,Adam,
Walker,Virginia Katrina
Chippindale,Adam,
Walker,Virginia Katrina
Chippindale,Adam,
Walker,Virginia Katrina",415
 BIOL 322 - Environmental Physiology of Animals ,1322,"001-LEC
Regular","Mo 1:30PM - 2:30PM
We 12:30PM - 1:30PM
Fr 11:30AM - 12:30PM","BOTTER RM B143
BOTTER RM B143
BOTTER RM B143","Wang,Yuxiang S
Wang,Yuxiang S
Wang,Yuxiang S",62
 BIOL 445 - Neuroethology ,1779,"001-LEC
Regular","Mo 1:30PM - 2:30PM
We 12:30PM - 1:30PM
Fr 11:30AM - 12:30PM","BIOSCI RM1120
BIOSCI RM1120
BIOSCI RM1120","Robertson,Robert Meldrum
Robertson,Robert Meldrum
Robertson,Robert Meldrum",13
 BMED 849 - Principles of General Pharmacology II ,5601,"001-LEC
Regular","Mo 1:30PM - 2:30PM
We 12:30PM - 1:30PM
Fr 11:30AM - 12:30PM","WALTER LIGHT RM210
WALTER LIGHT RM210
WALTER LIGHT RM210","Philbrook,Nicola Anne,
Pruss,Cynthia,
Reynolds,James N
Philbrook,Nicola Anne,
Pruss,Cynthia,
Reynolds,James N
Philbrook,Nicola Anne,
Pruss,Cynthia,
Reynolds,James N",66
 CHEE 434 - Process Control II ,2324,"001-LEC
Regular","Mo 1:30PM - 2:30PM
We 12:30PM - 1:30PM
Fr 11:30AM - 12:30PM","DUPUIS RM311
DUPUIS RM311
DUPUIS RM311","Guay,Martin
Guay,Martin
Guay,Martin",15
 CHEE 821 - Process Control II ,5655,"001-LEC
Regular","Mo 1:30PM - 2:30PM
We 12:30PM - 1:30PM
Fr 11:30AM - 12:30PM","DUPUIS RM311
DUPUIS RM311
DUPUIS RM311","Guay,Martin
Guay,Martin
Guay,Martin",15
 CHEM 282 - General Organic Chemistry II ,5474,"002-LEC
Regular","Mo 1:30PM - 2:30PM
We 12:30PM - 1:30PM
Fr 11:30AM - 12:30PM","CHERNOFF AUD
CHERNOFF AUD
CHERNOFF AUD","Carran,John
Carran,John
Carran,John",215
 CISC 324 - Operating Systems ,3493,"001-LEC
Regular","Mo 1:30PM - 2:30PM
We 12:30PM - 1:30PM
Fr 11:30AM - 12:30PM","JEFFERY RM128
JEFFERY RM128
JEFFERY RM128","Blostein,Dorothea
Blostein,Dorothea
Blostein,Dorothea",103
 CISC 471 - Computational Biology ,3506,"001-LEC
Regular","Mo 1:30PM - 2:30PM
We 12:30PM - 1:30PM
Fr 11:30AM - 12:30PM","GOODWIN RM247
GOODWIN RM247
GOODWIN RM247","Rappaport,David H
Rappaport,David H
Rappaport,David H",17
 CMPE 324 - Operating Systems ,3529,"001-LEC
Regular","Mo 1:30PM - 2:30PM
We 12:30PM - 1:30PM
Fr 11:30AM - 12:30PM","JEFFERY RM128
JEFFERY RM128
JEFFERY RM128","Blostein,Dorothea
Blostein,Dorothea
Blostein,Dorothea",103
 CMPE 471 - Computational Biology ,3533,"001-LEC
Regular","Mo 1:30PM - 2:30PM
We 12:30PM - 1:30PM
Fr 11:30AM - 12:30PM","GOODWIN RM247
GOODWIN RM247
GOODWIN RM247","Rappaport,David H
Rappaport,David H
Rappaport,David H",17
 COGS 201 - Cognition and Computation ,4260,"001-LEC
Regular","Mo 1:30PM - 2:30PM
We 12:30PM - 1:30PM
Fr 11:30AM - 12:30PM","DUNNING RM10
DUNNING RM10
DUNNING RM10","Zulkernine,Farhana
Zulkernine,Farhana
Zulkernine,Farhana",24
 ELEC 374 - Digital Systems Engineering ,6048,"004-LEC
Regular","Mo 1:30PM - 2:30PM
We 12:30PM - 1:30PM
Th 10:30AM - 11:30AM","JEFFERY RM225
JEFFERY RM225
JEFFERY RM225","Faraji,Iman
Faraji,Iman
Faraji,Iman",50
 ELEC 436 - Electric Machines And Control ,4981,"001-LEC
Regular","Mo 1:30PM - 2:30PM
We 12:30PM - 1:30PM
Fr 11:30AM - 12:30PM","ELLIS RM327
ELLIS RM327
ELLIS RM327","Liu,Yan-Fei
Liu,Yan-Fei
Liu,Yan-Fei",34
 ELEC 483 - Microwave & Rf Circuits & Syst ,4994,"001-LEC
Regular","We 12:30PM - 1:30PM
Th 9:30AM - 10:30AM
Fr 4:30PM - 5:30PM","JEFFERY RM118
JEFFERY RM118
JEFFERY RM118","Freundorfer,Alois Peter
Freundorfer,Alois Peter
Freundorfer,Alois Peter",18
 ENPH 472 - Statistical Mechanics ,4729,"001-LEC
Regular","Mo 1:30PM - 2:30PM
We 12:30PM - 1:30PM
Fr 11:30AM - 12:30PM","STIRLING RM412A
STIRLING RM412A
STIRLING RM412A","Gooding,Robert James
Gooding,Robert James
Gooding,Robert James",13
 GPHY 102 - Earth System Science ,2888,"011-TUT
Regular",We 12:30PM - 1:30PM,MACINTOSH-CORRY RM E104,"Danby,Ryan,
Lamoureux,Scott",30
 GPHY 311 - Biogeochemical Processes ,2914,"001-LEC
Regular","Mo 1:30PM - 2:30PM
We 12:30PM - 1:30PM","MACINTOSH-CORRY RM E230
MACINTOSH-CORRY RM E230","Lafreniere,Melissa J
Lafreniere,Melissa J",13
 JAPN 100B - Introductory Japanese I ,4267,"002-LEC
Regular","Mo 1:30PM - 2:30PM
We 12:30PM - 1:30PM
Fr 11:30AM - 12:30PM","KINGSTON RM108
KINGSTON RM108
KINGSTON RM108","Takeuchi-Aoki,Keiko
Takeuchi-Aoki,Keiko
Takeuchi-Aoki,Keiko",35
 KNPE 331 - Care and Prevention of Athletic Injuries ,4213,"004-LAB
Regular","We 12:30PM - 2:30PM
We 12:30PM - 2:30PM","KINES & HLTH RM202
KINES & HLTH RM203","Ross,David M
Ross,David M",35
 LISC 300 - The Process of Discovery in the Biomedical Sciences ,6383,"001-LEC
Regular","MoWe 12:30PM - 1:30PM
Mo 12:30PM - 1:30PM
We 12:30PM - 2:30PM
MoWe 1:30PM - 2:30PM","BOTTER RM B139
BOTTER RM B147
BOTTER RM B139
BOTTER RM B139","Staff
Staff
Staff
Staff",52
 LISC 300 - The Process of Discovery in the Biomedical Sciences ,6384,"002-SEM
Regular","MoWe 12:30PM - 2:30PM
MoWe 12:30PM - 2:30PM
MoWe 12:30PM - 2:30PM
MoWe 1:30PM - 2:30PM
MoWe 1:30PM - 2:30PM
MoWe 1:30PM - 2:30PM
Mo 1:30PM - 2:30PM
Mo 1:30PM - 2:30PM
Mo 1:30PM - 2:30PM
We 12:30PM - 2:30PM
We 12:30PM - 2:30PM
We 12:30PM - 2:30PM
MoWe 12:30PM - 2:30PM
MoWe 12:30PM - 2:30PM
MoWe 12:30PM - 2:30PM
Mo 12:30PM - 2:30PM
Mo 12:30PM - 2:30PM
Mo 12:30PM - 2:30PM
Mo 12:30PM - 1:30PM
Mo 12:30PM - 1:30PM
Mo 12:30PM - 1:30PM","BOTTER RM568
BOTTER RM449
STIRLING RM412B
BOTTER RM B129
BOTTER RM568
BOTTER RM449
BOTTER RM B129
BOTTER RM568
BOTTER RM449
BOTTER RM B129
BOTTER RM568
BOTTER RM449
BOTTER RM568
BOTTER RM449
STIRLING RM412B
BOTTER RM568
BOTTER RM449
STIRLING RM412B
STIRLING RM412B
BOTTER RM449
BOTTER RM568","Staff
Staff
Staff
Staff
Staff
Staff
Staff
Staff
Staff
Staff
Staff
Staff
Staff
Staff
Staff
Staff
Staff
Staff
Staff
Staff
Staff",52
 MATH 339 - Evolutionary Game Theory ,4375,"001-LEC
Regular","Mo 1:30PM - 2:30PM
We 12:30PM - 1:30PM
Fr 11:30AM - 12:30PM","STIRLING RM C
STIRLING RM C
STIRLING RM C","McEachern,Andrew
McEachern,Andrew
McEachern,Andrew",150
 MECH 456 - Introduction To Robotics ,5678,"001-LEC
Regular","Mo 12:30PM - 1:30PM
We 12:30PM - 1:30PM
Th 10:30AM - 11:30AM","MCLAUGHLIN RM315
MCLAUGHLIN RM315
MCLAUGHLIN RM315","Notash,Leila
Notash,Leila
Notash,Leila",37
 MECH 476 - Eng Of Polymers And Composite ,4482,"001-LEC
Regular","Mo 1:30PM - 2:30PM
We 12:30PM - 1:30PM
Fr 11:30AM - 12:30PM","NICOL RM321
NICOL RM321
NICOL RM321","Krstic,Vladimir
Krstic,Vladimir
Krstic,Vladimir",18
 MECH 480 - Airplane Aerodynamics and Performance ,4475,"001-LEC
Regular","Mo 1:30PM - 2:30PM
We 12:30PM - 1:30PM
Fr 11:30AM - 12:30PM","MCLAUGHLIN RM306
MCLAUGHLIN RM306
MCLAUGHLIN RM306","Piomelli,Ugo
Piomelli,Ugo
Piomelli,Ugo",35
 MTHE 339 - Evolutionary Game Theory ,4426,"001-LEC
Regular","Mo 1:30PM - 2:30PM
We 12:30PM - 1:30PM
Fr 11:30AM - 12:30PM","STIRLING RM C
STIRLING RM C
STIRLING RM C","McEachern,Andrew
McEachern,Andrew
McEachern,Andrew",150
 OT 883 - Cognitive-Neurological Dimensions of Occupation I ,5435,"001-LEC
Regular","Mo 12:30PM - 2:30PM
We 12:30PM - 2:30PM
We 2:30PM - 4:30PM","BOTTER RM B147
BOTTER RM B147
BOTTER RM B147","Ghahari,Setareh
Ghahari,Setareh
Ghahari,Setareh",76
 PHAR 450 - Principles of General Pharmacology II ,1147,"001-LEC
Regular","Mo 1:30PM - 2:30PM
We 12:30PM - 1:30PM
Fr 11:30AM - 12:30PM","WALTER LIGHT RM210
WALTER LIGHT RM210
WALTER LIGHT RM210","Philbrook,Nicola Anne,
Pruss,Cynthia,
Reynolds,James N
Philbrook,Nicola Anne,
Pruss,Cynthia,
Reynolds,James N
Philbrook,Nicola Anne,
Pruss,Cynthia,
Reynolds,James N",66
 PHYS 472 - Statistical Mechanics ,4689,"001-LEC
Regular","Mo 1:30PM - 2:30PM
We 12:30PM - 1:30PM
Fr 11:30AM - 12:30PM","STIRLING RM412A
STIRLING RM412A
STIRLING RM412A","Gooding,Robert James
Gooding,Robert James
Gooding,Robert James",13
 POLS 250B - Political Theory ,4765,"009-TUT
Regular",We 12:30PM - 1:30PM,JEFFERY RM116,Staff,25
 POLS 262 - International Political Economy ,4788,"007-TUT
Regular",We 12:30PM - 1:30PM,ONTARIO RM206,Staff,17
 POLS 385 - Quantitative Approaches to Political Studies ,5198,"006-TUT
Regular",We 12:30PM - 1:30PM,JEFFERY RM157,Staff,25
 PSYC 100B - Principles of Psychology ,3406,"029-LAB
Regular",We 12:30PM - 1:30PM,HUMPHREY RM131,Staff,31
 PT 864 - Complex Health Conditions ,5024,"001-LEC
Regular","Mo 10:00AM - 11:30AM
Tu 11:30AM - 2:30PM
Tu 2:30PM - 4:00PM
We 12:30PM - 2:30PM","BOTTER RM B143
BOTTER RM B147
BOTTER RM B147
BOTTER RM B147","Parsons,Trisha L
Parsons,Trisha L
Parsons,Trisha L
Parsons,Trisha L",70
 RELS 131B - World Religions/Religious Worlds ,1002,"002-TUT
Regular",We 12:30PM - 1:30PM,JEFFERY RM102,Staff,24
 RELS 131B - World Religions/Religious Worlds ,1003,"003-TUT
Regular",We 12:30PM - 1:30PM,ONTARIO RM207,Staff,23
 RELS 131B - World Religions/Religious Worlds ,1004,"004-TUT
Regular",We 12:30PM - 1:30PM,JEFFERY RM422,Staff,18
 BMED 866 - Methods in Bioinformatics ,5945,"001-SEM
Regular",We 1:00PM - 4:00PM,TBA,"Duan,Qingling",15
 CISC 875 - Bioinformatics ,6105,"001-LEC
Regular",We 1:00PM - 4:00PM,TBA,"Duan,Qingling",15
 CIVL 836 - Advanced Steel Design ,6441,"001-LEC
Regular",We 1:00PM - 4:00PM,KINES & HLTH RM107,"MacDougall,Colin C",9
 CIVL 852 - Environmental Fluid Dynamics ,6056,"001-LEC
Regular","We 1:00PM - 2:30PM
Th 9:00AM - 10:30AM","STIRLING RM414
STIRLING RM412A","Boegman,Leon
Boegman,Leon",3
 COMM 104 - Business Ethics And C S R ,3609,"003-LEC
Regular","We 1:00PM - 2:30PM
Fr 11:30AM - 1:00PM","GOODES RM153
GOODES RM153","Friesen,Constance
Friesen,Constance",82
 COMM 104 - Business Ethics And C S R ,3610,"005-LEC
Regular","We 1:00PM - 2:30PM
Fr 11:30AM - 1:00PM","GOODES RM151
GOODES RM151","Humphreys Blake,Karen
Humphreys Blake,Karen",83
 COMM 131 - Introduction To Marketing ,3666,"006-LEC
Regular","We 1:00PM - 2:30PM
Fr 11:30AM - 1:00PM","GOODES RM141
GOODES RM141","Robitaille,Nicole
Robitaille,Nicole",82
 COMM 151 - Organizational Behaviour ,3626,"002-LEC
Regular","We 1:00PM - 2:30PM
Fr 11:30AM - 1:00PM","GOODES RM118
GOODES RM118","Miners,Christopher
Miners,Christopher",83
 COMM 309 - Real Estate Management ,3687,"001-LEC
Regular","We 1:00PM - 2:30PM
Fr 11:30AM - 1:00PM","GOODES RM304
GOODES RM304","Andrew,John
Andrew,John",43
 COMM 318 - Accounting Theory ,3694,"003-LEC
Regular","We 1:00PM - 2:30PM
Fr 11:30AM - 1:00PM","GOODES RM102
GOODES RM102","Hussan,Sameera
Hussan,Sameera",21
 COMM 414 - Management Control ,3720,"002-LEC
Regular","We 1:00PM - 2:30PM
Fr 11:30AM - 1:00PM","GOODES RM 101
GOODES RM 101","McConomy,David
McConomy,David",51
 COMM 495 - Project Management ,3684,"002-LEC
Regular","We 1:00PM - 2:30PM
Fr 11:30AM - 1:00PM","GOODES RM 103
GOODES RM 103","Staples,Sandy D
Staples,Sandy D",44
 DRAM 100B - Introduction to the Theatre ,2359,"007-LAB
Regular",We 1:00PM - 2:30PM,THEOLOGICAL RM106,Staff,14
 DRAM 100B - Introduction to the Theatre ,6311,"017-LAB
Regular",We 1:00PM - 2:30PM,THEOLOGICAL AUD,Staff,15
 DRAM 251 - Playwriting and Dramaturgy I ,2367,"001-PRA
Regular","We 1:00PM - 2:30PM
Fr 11:30AM - 1:00PM","THEOLOGICAL RM102
THEOLOGICAL RM102","Lazarus,John S
Lazarus,John S",22
 ECON 280 - Population and Economic Change ,1971,"001-LEC
Regular","We 1:00PM - 2:30PM
Fr 11:30AM - 1:00PM","ELLIS RM321
DUPUIS RM217","Hageman,Anya P
Hageman,Anya P",80
 ECON 322 - Financial Markets and Risk Management ,1972,"001-LEC
Regular","We 1:00PM - 2:30PM
Fr 11:30AM - 1:00PM","KINES & HLTH RM100
KINES & HLTH RM100","Koeppl,Thorsten Volker
Koeppl,Thorsten Volker",93
 ECON 861 - Empirical Micro-Economics II ,5788,"001-LEC
Regular","Mo 11:30AM - 1:00PM
We 1:00PM - 2:30PM","KINES & HLTH RM105
KINES & HLTH RM105","Ferrall,Christopher
Ferrall,Christopher",17
 ENGL 290 - Seminar in Literature Interpretation ,2020,"003-SEM
Regular","We 1:00PM - 2:30PM
Fr 11:30AM - 1:00PM","KINGSTON RM208
KINGSTON RM208","Varadharajan,Asha
Varadharajan,Asha",25
 ENGL 321B - Renaissance Poetry and Prose ,2024,"001-LEC
Regular","We 1:00PM - 2:30PM
Fr 11:30AM - 1:00PM","DUNNING RM27
DUNNING RM27","Dujardin,Gwynn,
Weinberg,Erin
Dujardin,Gwynn,
Weinberg,Erin",59
 ENGL 467 - Topics in Modern/Contemporary Canadian Literature II ,2040,"001-SEM
Regular","We 1:00PM - 2:30PM
Fr 11:30AM - 1:00PM","THEOLOGICAL RM209
THEOLOGICAL RM209","Murray,Laura J
Murray,Laura J",17
 ENSC 320 - Wildlife Issues in a Changing World ,2049,"001-LEC
Regular","We 1:00PM - 2:30PM
Fr 11:30AM - 1:00PM","MACINTOSH-CORRY RM B201
MACINTOSH-CORRY RM B201","Danby,Ryan
Danby,Ryan",99
 FREN 150B - Français intermédiaire ,2507,"004-LEC
Regular","We 1:00PM - 2:30PM
Fr 11:30AM - 1:00PM","ELLIS RM333
STIRLING RM414","Reyes,Michael C
Reyes,Michael C",42
 FREN 230 - Analyse textuelle et étude de la langue ,2551,"001-LEC
Regular","We 1:00PM - 2:30PM
Fr 11:30AM - 1:00PM","JEFFERY RM101
ELLIS RM333","Fiore,Francesca
Fiore,Francesca",40
 GPHY 403 - Honours Seminar in Human Geography III ,2845,"001-SEM
Regular","We 1:00PM - 2:30PM
Fr 11:30AM - 1:00PM","MACINTOSH-CORRY RM D211
MACINTOSH-CORRY RM D211","Letourneau,Marcus Reginald
Letourneau,Marcus Reginald",16
 HIST 121B - Intellectual Origins of the Contemporary West ,2774,"003-SEM
Regular",We 1:00PM - 2:30PM,ELLIS RM218,"Carlson,Laura",27
 HIST 122B - Making of the Modern World ,2788,"001-LEC
Regular",We 1:00PM - 2:30PM,ETHERINGTON AUD,"Chowdhury,Amitava",257
 HIST 250B - The Middle Ages ,2790,"001-LEC
Regular","We 1:00PM - 2:30PM
Fr 11:30AM - 1:00PM","HUMPHREY AUD
HUMPHREY AUD","Agresta,Abigail
Agresta,Abigail",111
 HLTH 252 - Introduction to Research Methods ,4143,"001-LEC
Regular","We 1:00PM - 2:30PM
Fr 11:30AM - 1:00PM","DUNNING AUD
DUNNING AUD","Gurd,Brendon
Gurd,Brendon",269
 LAW 165B - Contracts ,1740,"001-SEM
Law","We 1:00PM - 2:30PM
Fr 11:30AM - 1:00PM","MACDONALD RM400
MACDONALD RM300","Pratt,Michael G
Pratt,Michael G",27
 LAW 170B - Criminal Law ,1540,"001-LEC
Law","Mo 10:00AM - 11:30AM
We 1:00PM - 2:30PM","MACDONALD RM202
MACDONALD RM3","Kelly,Lisa Marie
Staff",52
 LAW 182B - Property ,1569,"001-LEC
Law","Mo 10:00AM - 11:30AM
We 1:00PM - 2:30PM","MACDONALD RM201
MACDONALD RM201","Njoya,Wanjiru
Njoya,Wanjiru",55
 PSYC 203 - Research Methods in Psychology ,3357,"001-LEC
Regular","We 1:00PM - 2:30PM
Fr 11:30AM - 1:00PM","ELLIS AUD
ELLIS AUD","Wilson,Daryl
Wilson,Daryl",242
 PSYC 456 - Theory of Mind ,3467,"001-LSM
Regular","We 1:00PM - 2:30PM
Fr 11:30AM - 1:00PM","ELLIS RM319
ELLIS RM319","Sabbagh,Mark
Sabbagh,Mark",22
 SOCY 225 - Sociology of Globalization ,1219,"001-LEC
Regular","We 1:00PM - 2:30PM
Fr 11:30AM - 1:00PM","MACDONALD RM1
MACDONALD RM1","Singh,Sachil
Singh,Sachil",114
